timestamp,counter,esc_count,esc_connectiontype,esc_online_flags,esc_armed_flags,_padding0[0],_padding0[1],esc[0].timestamp,esc[0].esc_errorcount,esc[0].esc_rpm,esc[0].esc_voltage,esc[0].esc_current,esc[0].esc_temperature,esc[0].failures,esc[0].esc_address,esc[0].esc_cmdcount,esc[0].esc_state,esc[0].actuator_function,esc[0].esc_power,esc[0]._padding0[0],esc[0]._padding0[1],esc[0]._padding0[2],esc[0]._padding0[3],esc[0]._padding0[4],esc[1].timestamp,esc[1].esc_errorcount,esc[1].esc_rpm,esc[1].esc_voltage,esc[1].esc_current,esc[1].esc_temperature,esc[1].failures,esc[1].esc_address,esc[1].esc_cmdcount,esc[1].esc_state,esc[1].actuator_function,esc[1].esc_power,esc[1]._padding0[0],esc[1]._padding0[1],esc[1]._padding0[2],esc[1]._padding0[3],esc[1]._padding0[4],esc[2].timestamp,esc[2].esc_errorcount,esc[2].esc_rpm,esc[2].esc_voltage,esc[2].esc_current,esc[2].esc_temperature,esc[2].failures,esc[2].esc_address,esc[2].esc_cmdcount,esc[2].esc_state,esc[2].actuator_function,esc[2].esc_power,esc[2]._padding0[0],esc[2]._padding0[1],esc[2]._padding0[2],esc[2]._padding0[3],esc[2]._padding0[4],esc[3].timestamp,esc[3].esc_errorcount,esc[3].esc_rpm,esc[3].esc_voltage,esc[3].esc_current,esc[3].esc_temperature,esc[3].failures,esc[3].esc_address,esc[3].esc_cmdcount,esc[3].esc_state,esc[3].actuator_function,esc[3].esc_power,esc[3]._padding0[0],esc[3]._padding0[1],esc[3]._padding0[2],esc[3]._padding0[3],esc[3]._padding0[4],esc[4].timestamp,esc[4].esc_errorcount,esc[4].esc_rpm,esc[4].esc_voltage,esc[4].esc_current,esc[4].esc_temperature,esc[4].failures,esc[4].esc_address,esc[4].esc_cmdcount,esc[4].esc_state,esc[4].actuator_function,esc[4].esc_power,esc[4]._padding0[0],esc[4]._padding0[1],esc[4]._padding0[2],esc[4]._padding0[3],esc[4]._padding0[4],esc[5].timestamp,esc[5].esc_errorcount,esc[5].esc_rpm,esc[5].esc_voltage,esc[5].esc_current,esc[5].esc_temperature,esc[5].failures,esc[5].esc_address,esc[5].esc_cmdcount,esc[5].esc_state,esc[5].actuator_function,esc[5].esc_power,esc[5]._padding0[0],esc[5]._padding0[1],esc[5]._padding0[2],esc[5]._padding0[3],esc[5]._padding0[4],esc[6].timestamp,esc[6].esc_errorcount,esc[6].esc_rpm,esc[6].esc_voltage,esc[6].esc_current,esc[6].esc_temperature,esc[6].failures,esc[6].esc_address,esc[6].esc_cmdcount,esc[6].esc_state,esc[6].actuator_function,esc[6].esc_power,esc[6]._padding0[0],esc[6]._padding0[1],esc[6]._padding0[2],esc[6]._padding0[3],esc[6]._padding0[4],esc[7].timestamp,esc[7].esc_errorcount,esc[7].esc_rpm,esc[7].esc_voltage,esc[7].esc_current,esc[7].esc_temperature,esc[7].failures,esc[7].esc_address,esc[7].esc_cmdcount,esc[7].esc_state,esc[7].actuator_function,esc[7].esc_power,esc[7]._padding0[0],esc[7]._padding0[1],esc[7]._padding0[2],esc[7]._padding0[3],esc[7]._padding0[4]
1743177517561379,0,4,0,15,15,0,0,1743177517561379,0,1896,15.3,5.7400002,32.64,0,0,0,0,101,0,0,0,0,0,0,1743177517561379,0,1848,15.3,5.6200004,32.32,0,0,0,0,102,0,0,0,0,0,0,1743177517561379,0,4434,15.3,12.085,49.56,0,0,0,0,103,0,0,0,0,0,0,1743177517561379,0,4308,15.3,11.77,48.72,0,0,0,0,104,0,0,0,0,0,0,1743177517561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177517561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177517561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177517561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177517809379,0,4,0,15,15,0,0,1743177517809379,0,1614,15.3,5.0350003,30.76,0,0,0,0,101,0,0,0,0,0,0,1743177517809379,0,1692,15.3,5.23,31.28,0,0,0,0,102,0,0,0,0,0,0,1743177517809379,0,4368,15.3,11.920001,49.120003,0,0,0,0,103,0,0,0,0,0,0,1743177517809379,0,4398,15.3,11.995001,49.32,0,0,0,0,104,0,0,0,0,0,0,1743177517809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177517809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177517809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177517809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177518061379,0,4,0,15,15,0,0,1743177518061379,0,2568,15.3,7.4200006,37.120003,0,0,0,0,101,0,0,0,0,0,0,1743177518061379,0,2634,15.3,7.585,37.56,0,0,0,0,102,0,0,0,0,0,0,1743177518061379,0,3522,15.3,9.805,43.48,0,0,0,0,103,0,0,0,0,0,0,1743177518061379,0,3612,15.3,10.030001,44.08,0,0,0,0,104,0,0,0,0,0,0,1743177518061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177518061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177518061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177518061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177518309379,0,4,0,15,15,0,0,1743177518309379,0,3588,15.3,9.970001,43.920002,0,0,0,0,101,0,0,0,0,0,0,1743177518309379,0,3552,15.3,9.88,43.68,0,0,0,0,102,0,0,0,0,0,0,1743177518309379,0,2730,15.3,7.8250003,38.2,0,0,0,0,103,0,0,0,0,0,0,1743177518309379,0,2658,15.3,7.6450005,37.72,0,0,0,0,104,0,0,0,0,0,0,1743177518309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177518309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177518309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177518309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177518561379,0,4,0,15,15,0,0,1743177518561379,0,3840,15.3,10.6,45.600002,0,0,0,0,101,0,0,0,0,0,0,1743177518561379,0,3840,15.3,10.6,45.600002,0,0,0,0,102,0,0,0,0,0,0,1743177518561379,0,2298,15.3,6.7450004,35.32,0,0,0,0,103,0,0,0,0,0,0,1743177518561379,0,2292,15.3,6.7300005,35.280003,0,0,0,0,104,0,0,0,0,0,0,1743177518561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177518561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177518561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177518561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177518809379,0,4,0,15,15,0,0,1743177518809379,0,3540,15.3,9.85,43.600002,0,0,0,0,101,0,0,0,0,0,0,1743177518809379,0,3582,15.3,9.955,43.88,0,0,0,0,102,0,0,0,0,0,0,1743177518809379,0,2484,15.3,7.2100005,36.56,0,0,0,0,103,0,0,0,0,0,0,1743177518809379,0,2508,15.3,7.27,36.72,0,0,0,0,104,0,0,0,0,0,0,1743177518809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177518809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177518809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177518809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177519061379,0,4,0,15,15,0,0,1743177519061379,0,3048,15.3,8.620001,40.32,0,0,0,0,101,0,0,0,0,0,0,1743177519061379,0,3192,15.3,8.98,41.28,0,0,0,0,102,0,0,0,0,0,0,1743177519061379,0,2952,15.3,8.38,39.68,0,0,0,0,103,0,0,0,0,0,0,1743177519061379,0,3060,15.3,8.650001,40.4,0,0,0,0,104,0,0,0,0,0,0,1743177519061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177519061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177519061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177519061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177519309379,0,4,0,15,15,0,0,1743177519309379,0,2814,15.3,8.035,38.760002,0,0,0,0,101,0,0,0,0,0,0,1743177519309379,0,2808,15.3,8.02,38.72,0,0,0,0,102,0,0,0,0,0,0,1743177519309379,0,3372,15.3,9.43,42.480003,0,0,0,0,103,0,0,0,0,0,0,1743177519309379,0,3354,15.3,9.385,42.36,0,0,0,0,104,0,0,0,0,0,0,1743177519309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177519309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177519309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177519309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177519561379,0,4,0,15,15,0,0,1743177519561379,0,2772,15.3,7.9300003,38.48,0,0,0,0,101,0,0,0,0,0,0,1743177519561379,0,2730,15.3,7.8250003,38.2,0,0,0,0,102,0,0,0,0,0,0,1743177519561379,0,3450,15.3,9.625001,43.0,0,0,0,0,103,0,0,0,0,0,0,1743177519561379,0,3354,15.3,9.385,42.36,0,0,0,0,104,0,0,0,0,0,0,1743177519561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177519561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177519561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177519561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177519809379,0,4,0,15,15,0,0,1743177519809379,0,2904,15.3,8.26,39.36,0,0,0,0,101,0,0,0,0,0,0,1743177519809379,0,2946,15.3,8.365,39.64,0,0,0,0,102,0,0,0,0,0,0,1743177519809379,0,3204,15.3,9.01,41.36,0,0,0,0,103,0,0,0,0,0,0,1743177519809379,0,3264,15.3,9.160001,41.760002,0,0,0,0,104,0,0,0,0,0,0,1743177519809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177519809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177519809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177519809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177520061379,0,4,0,15,15,0,0,1743177520061379,0,3114,15.3,8.785001,40.760002,0,0,0,0,101,0,0,0,0,0,0,1743177520061379,0,3144,15.3,8.860001,40.960003,0,0,0,0,102,0,0,0,0,0,0,1743177520061379,0,3006,15.3,8.515001,40.04,0,0,0,0,103,0,0,0,0,0,0,1743177520061379,0,3042,15.3,8.6050005,40.280003,0,0,0,0,104,0,0,0,0,0,0,1743177520061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177520061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177520061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177520061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177520309379,0,4,0,15,15,0,0,1743177520309379,0,3210,15.3,9.025001,41.4,0,0,0,0,101,0,0,0,0,0,0,1743177520309379,0,3234,15.3,9.085001,41.56,0,0,0,0,102,0,0,0,0,0,0,1743177520309379,0,2904,15.3,8.26,39.36,0,0,0,0,103,0,0,0,0,0,0,1743177520309379,0,2910,15.3,8.275,39.4,0,0,0,0,104,0,0,0,0,0,0,1743177520309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177520309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177520309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177520309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177520561379,0,4,0,15,15,0,0,1743177520561379,0,3198,15.3,8.995001,41.320004,0,0,0,0,101,0,0,0,0,0,0,1743177520561379,0,3156,15.3,8.89,41.04,0,0,0,0,102,0,0,0,0,0,0,1743177520561379,0,2970,15.3,8.425001,39.800003,0,0,0,0,103,0,0,0,0,0,0,1743177520561379,0,2826,15.3,8.065001,38.84,0,0,0,0,104,0,0,0,0,0,0,1743177520561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177520561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177520561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177520561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177520809379,0,4,0,15,15,0,0,1743177520809379,0,3126,15.3,8.815001,40.84,0,0,0,0,101,0,0,0,0,0,0,1743177520809379,0,3114,15.3,8.785001,40.760002,0,0,0,0,102,0,0,0,0,0,0,1743177520809379,0,2964,15.3,8.41,39.760002,0,0,0,0,103,0,0,0,0,0,0,1743177520809379,0,3006,15.3,8.515001,40.04,0,0,0,0,104,0,0,0,0,0,0,1743177520809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177520809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177520809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177520809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177521061379,0,4,0,15,15,0,0,1743177521061379,0,3102,15.3,8.755,40.68,0,0,0,0,101,0,0,0,0,0,0,1743177521061379,0,3096,15.3,8.740001,40.64,0,0,0,0,102,0,0,0,0,0,0,1743177521061379,0,3114,15.3,8.785001,40.760002,0,0,0,0,103,0,0,0,0,0,0,1743177521061379,0,3102,15.3,8.755,40.68,0,0,0,0,104,0,0,0,0,0,0,1743177521061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177521061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177521061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177521061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177521309379,0,4,0,15,15,0,0,1743177521309379,0,3096,15.3,8.740001,40.64,0,0,0,0,101,0,0,0,0,0,0,1743177521309379,0,3048,15.3,8.620001,40.32,0,0,0,0,102,0,0,0,0,0,0,1743177521309379,0,3186,15.3,8.965,41.24,0,0,0,0,103,0,0,0,0,0,0,1743177521309379,0,3204,15.3,9.01,41.36,0,0,0,0,104,0,0,0,0,0,0,1743177521309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177521309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177521309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177521309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177521561379,0,4,0,15,15,0,0,1743177521561379,0,3066,15.3,8.665001,40.440002,0,0,0,0,101,0,0,0,0,0,0,1743177521561379,0,3024,15.3,8.559999,40.16,0,0,0,0,102,0,0,0,0,0,0,1743177521561379,0,3234,15.3,9.085001,41.56,0,0,0,0,103,0,0,0,0,0,0,1743177521561379,0,3186,15.3,8.965,41.24,0,0,0,0,104,0,0,0,0,0,0,1743177521561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177521561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177521561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177521561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177521809379,0,4,0,15,15,0,0,1743177521809379,0,3054,15.3,8.635,40.36,0,0,0,0,101,0,0,0,0,0,0,1743177521809379,0,3054,15.3,8.635,40.36,0,0,0,0,102,0,0,0,0,0,0,1743177521809379,0,3168,15.3,8.92,41.12,0,0,0,0,103,0,0,0,0,0,0,1743177521809379,0,3198,15.3,8.995001,41.320004,0,0,0,0,104,0,0,0,0,0,0,1743177521809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177521809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177521809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177521809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177522061379,0,4,0,15,15,0,0,1743177522061379,0,3054,15.3,8.635,40.36,0,0,0,0,101,0,0,0,0,0,0,1743177522061379,0,3084,15.3,8.71,40.56,0,0,0,0,102,0,0,0,0,0,0,1743177522061379,0,3120,15.3,8.800001,40.800003,0,0,0,0,103,0,0,0,0,0,0,1743177522061379,0,3126,15.3,8.815001,40.84,0,0,0,0,104,0,0,0,0,0,0,1743177522061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177522061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177522061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177522061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177522309379,0,4,0,15,15,0,0,1743177522309379,0,3096,15.3,8.740001,40.64,0,0,0,0,101,0,0,0,0,0,0,1743177522309379,0,3096,15.3,8.740001,40.64,0,0,0,0,102,0,0,0,0,0,0,1743177522309379,0,3066,15.3,8.665001,40.440002,0,0,0,0,103,0,0,0,0,0,0,1743177522309379,0,3096,15.3,8.740001,40.64,0,0,0,0,104,0,0,0,0,0,0,1743177522309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177522309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177522309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177522309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177522561379,0,4,0,15,15,0,0,1743177522561379,0,3114,15.3,8.785001,40.760002,0,0,0,0,101,0,0,0,0,0,0,1743177522561379,0,3090,15.3,8.725,40.600002,0,0,0,0,102,0,0,0,0,0,0,1743177522561379,0,3102,15.3,8.755,40.68,0,0,0,0,103,0,0,0,0,0,0,1743177522561379,0,3018,15.3,8.545,40.120003,0,0,0,0,104,0,0,0,0,0,0,1743177522561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177522561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177522561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177522561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177522809379,0,4,0,15,15,0,0,1743177522809379,0,3054,15.3,8.635,40.36,0,0,0,0,101,0,0,0,0,0,0,1743177522809379,0,3150,15.3,8.875,41.0,0,0,0,0,102,0,0,0,0,0,0,1743177522809379,0,3048,15.3,8.620001,40.32,0,0,0,0,103,0,0,0,0,0,0,1743177522809379,0,3108,15.3,8.77,40.72,0,0,0,0,104,0,0,0,0,0,0,1743177522809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177522809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177522809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177522809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177523061379,0,4,0,15,15,0,0,1743177523061379,0,3096,15.3,8.740001,40.64,0,0,0,0,101,0,0,0,0,0,0,1743177523061379,0,3018,15.3,8.545,40.120003,0,0,0,0,102,0,0,0,0,0,0,1743177523061379,0,3096,15.3,8.740001,40.64,0,0,0,0,103,0,0,0,0,0,0,1743177523061379,0,3000,15.3,8.5,40.0,0,0,0,0,104,0,0,0,0,0,0,1743177523061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177523061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177523061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177523061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177523309379,0,4,0,15,15,0,0,1743177523309379,0,3024,15.3,8.559999,40.16,0,0,0,0,101,0,0,0,0,0,0,1743177523309379,0,3048,15.3,8.620001,40.32,0,0,0,0,102,0,0,0,0,0,0,1743177523309379,0,3054,15.3,8.635,40.36,0,0,0,0,103,0,0,0,0,0,0,1743177523309379,0,3042,15.3,8.6050005,40.280003,0,0,0,0,104,0,0,0,0,0,0,1743177523309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177523309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177523309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177523309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177523561379,0,4,0,15,15,0,0,1743177523561379,0,3066,15.3,8.665001,40.440002,0,0,0,0,101,0,0,0,0,0,0,1743177523561379,0,3072,15.3,8.68,40.48,0,0,0,0,102,0,0,0,0,0,0,1743177523561379,0,3096,15.3,8.740001,40.64,0,0,0,0,103,0,0,0,0,0,0,1743177523561379,0,3066,15.3,8.665001,40.440002,0,0,0,0,104,0,0,0,0,0,0,1743177523561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177523561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177523561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177523561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177523809379,0,4,0,15,15,0,0,1743177523809379,0,3072,15.3,8.68,40.48,0,0,0,0,101,0,0,0,0,0,0,1743177523809379,0,3078,15.3,8.695,40.52,0,0,0,0,102,0,0,0,0,0,0,1743177523809379,0,3090,15.3,8.725,40.600002,0,0,0,0,103,0,0,0,0,0,0,1743177523809379,0,3090,15.3,8.725,40.600002,0,0,0,0,104,0,0,0,0,0,0,1743177523809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177523809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177523809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177523809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177524061379,0,4,0,15,15,0,0,1743177524061379,0,3066,15.3,8.665001,40.440002,0,0,0,0,101,0,0,0,0,0,0,1743177524061379,0,3102,15.3,8.755,40.68,0,0,0,0,102,0,0,0,0,0,0,1743177524061379,0,3078,15.3,8.695,40.52,0,0,0,0,103,0,0,0,0,0,0,1743177524061379,0,3084,15.3,8.71,40.56,0,0,0,0,104,0,0,0,0,0,0,1743177524061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177524061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177524061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177524061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177524309379,0,4,0,15,15,0,0,1743177524309379,0,3108,15.3,8.77,40.72,0,0,0,0,101,0,0,0,0,0,0,1743177524309379,0,3066,15.3,8.665001,40.440002,0,0,0,0,102,0,0,0,0,0,0,1743177524309379,0,3084,15.3,8.71,40.56,0,0,0,0,103,0,0,0,0,0,0,1743177524309379,0,3048,15.3,8.620001,40.32,0,0,0,0,104,0,0,0,0,0,0,1743177524309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177524309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177524309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177524309379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177524561379,0,4,0,15,15,0,0,1743177524561379,0,3072,15.3,8.68,40.48,0,0,0,0,101,0,0,0,0,0,0,1743177524561379,0,3090,15.3,8.725,40.600002,0,0,0,0,102,0,0,0,0,0,0,1743177524561379,0,3048,15.3,8.620001,40.32,0,0,0,0,103,0,0,0,0,0,0,1743177524561379,0,3078,15.3,8.695,40.52,0,0,0,0,104,0,0,0,0,0,0,1743177524561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177524561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177524561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177524561379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177524809379,0,4,0,15,15,0,0,1743177524809379,0,3108,15.3,8.77,40.72,0,0,0,0,101,0,0,0,0,0,0,1743177524809379,0,3054,15.3,8.635,40.36,0,0,0,0,102,0,0,0,0,0,0,1743177524809379,0,3066,15.3,8.665001,40.440002,0,0,0,0,103,0,0,0,0,0,0,1743177524809379,0,3054,15.3,8.635,40.36,0,0,0,0,104,0,0,0,0,0,0,1743177524809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177524809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177524809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177524809379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
1743177525061379,0,4,0,15,15,0,0,1743177525061379,0,3054,15.3,8.635,40.36,0,0,0,0,101,0,0,0,0,0,0,1743177525061379,0,3078,15.3,8.695,40.52,0,0,0,0,102,0,0,0,0,0,0,1743177525061379,0,3066,15.3,8.665001,40.440002,0,0,0,0,103,0,0,0,0,0,0,1743177525061379,0,3066,15.3,8.665001,40.440002,0,0,0,0,104,0,0,0,0,0,0,1743177525061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177525061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177525061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1743177525061379,0,0,15.3,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
